CustomerID,FirstName,LastName,Email,Address,City,PostalCode,RegistrationDate,LastLoginDate,CustomerSegment,DateOfBirth,Phone
C14957,Leah,Osborne,leah.osborne@mail.com,"4059 Shannon Plains, Lagos",Lagos,517286,9/19/2023,4/5/2024 9:57,New,8/30/1984,8079967022
C14958,Brian,Moore,brian.moore701@gmail.com,4670 Romero Union Suite 225,Port Harcourt,715792,11/29/2023,1/29/2024 9:39,VIP,9/24/1946,8005642425
C14959,Beth,Adams,adams.b@yahoo.com,"763 Margaret Junction Suite 976, Rivers",Port Harcourt,610410,3/26/2024,7/14/2024 1:34,Silver,12/30/1951,8296968408
C14960,Zachary,Alexander,zachary.alexander@aol.com,909 Jerry Forks,Port Harcourt,460083,3/5/2025,,Standard,6/11/1972,8013759302
C14961,Margaret,Bradley,mbradley@yahoo.com,240 Mccoy Vista,Lagos,342045,10/9/2023,,standard,8/1/1994,9099956877
C14962,Kristin,Adkins,kristin.adkins@aol.com,"590 Grimes Throughway Apt. 791, Rivers",Port Harcourt,383782,10/26/2023,12/5/2024 7:15,Standard,1/1/1900,9030316966
C14963,Courtney,Vance,cvance@techie.com,"856 York Viaduct, Rivers",Port Harcourt,592522,10/30/2023,,Silver,1/1/1900,9103602363
C14964,Christopher,White,cwhite@aol.com,43361 Collins Harbor Suite 644,Jos,827865,6/5/2024,9/28/2024 15:45,Bronze,4/20/1952,7054220134
C14965,Miguel,Mayo,mmayo@yahoo.com,"519 Kennedy Route Apt. 595, Oyo",Ibadan,638269,4/12/2025,5/16/2025 18:17,Silver,12/25/1992,7069227405
C14966,Caleb,Rodriguez,caleb.rodriguez@outlook.com,4492 Dustin Lodge,Port Harcourt,408328,6/23/2024,7/23/2024 4:14,Gold,9/26/1958,8292757319
C14967,Oscar,Lozano,oscar_lozano@aol.com,161 Mary Inlet,Aba,533789,4/21/2025,,Gold,9/26/1942,8035177243
C14968,Mike,Wheeler,wheeler.m@yahoo.com,"4634 Dawn Views Suite 071, Rivers",Port Harcourt,292290,4/12/2025,,New,8/26/1952,8015657490
C14969,Crystal,Burgess,crystalburgess@gmail.com,"0113 Lawrence Station Apt. 382, Rivers",Port Harcourt,371256,9/23/2024,10/20/2024 22:44,New,8/28/1987,7084867932
C14970,Felicia,Smith,felicia_smith830@mail.com,98832 Taylor Cape,Lagos,901062,7/17/2024,10/23/2024 10:20,Bronze,,9014652666
C14971,Caitlin,Barnes,cbarnes@gmail.com,"12157 nguyen oval, kano",Kano,220665,5/5/2024,12/30/2024 1:41,Standard,10/28/2005,8243926135
C14972,Terri,White,twhite@mail.com,062 Cooper Isle Suite 823,Owerri,812276,2/20/2024,,Standard,1/15/2004,8028919069
C14973,Yolanda,Wright,yolanda.wright@hotmail.com,6460 Kristin Brooks,Port Harcourt,615825,11/3/2024,5/10/2025 10:33,standard,3/28/1956,9179618736
C14974,Kari,Mueller,kari.mueller@mail.ng,"37815 Cordova Fort, Lagos",Lagos,823010,2/18/2025,4/10/2025 3:30,,12/30/1949,8295792479
C14975,Dorothy,Larson,dorothy.larson@hotmail.com,412 Russell Bypass,Port Harcourt,646720,9/25/2024,12/3/2024 11:58,Standard,7/1/1944,7123168977
C14976,Lisa,Bowen,lisa.bowen@gmail.com,"375 Garcia Camp Suite 597, FCT_v2",Abuja,925856,10/15/2024,2/17/2025 10:35,VIP,,
C14977,Carol,Soto,carolsoto@outlook.com,972 Susan Circles Apt. 021,Abuja,678670,12/15/2024,5/14/2025 3:51,Platinum,4/28/1965,8139417344
C14978,Madison,Brown,madison.brown@mail.com,606 Williams Tunnel,Port Harcourt,681267,5/10/2025,5/19/2025 13:34,Silver,10/3/1978,8225914572
C14979,Rachel,Davis,rachel.davis@gmail.com,"3460 Morgan Harbor, Rivers",Port Harcourt,555138,3/30/2025,,Gold,,8086390236
C14980,Ashley,Jordan,ashley.jordan@gmail.com,663 Sandra Point,Abuja,559352,9/2/2023,,standard,,7047420757
C14981,Elizabeth,Wallace,elizabeth.wallace@workmail.com,0382 Nicole Coves,Lagos,166646,9/20/2024,1/26/2025 5:45,New,11/10/1955,9007207350
C14982,Jeanne,Herrera,jherrera@hotmail.com,420 Kendra Underpass,Port Harcourt,391637,11/25/2024,11/30/2024 3:43,standard,4/15/1948,9167404905
C14983,Ricky,Clark,rickyclark@yahoo.com,"35694 Vaughn Pine, FCT",Abuja,616243,1/2/2025,1/24/2025 8:00,,9/24/1951,8208832187
C14984,Lisa,Simpson,lisa.simpson@yahoo.com,2018 Jackie Well,Port Harcourt,560591,3/17/2025,4/18/2025 17:20,,,8297067791
C14985,Rachel,Newton,rachel.newton@aol.com,"072 Figueroa Passage Apt. 549, Lagos",Lagos,811336,8/18/2024,4/17/2025 22:03,VIP,1/1/1900,
C14986,Madeline,Phelps,madeline.phelps@hotmail.com,"395 Craig Isle Apt. 504, FCT",Abuja,831701,5/21/2024,7/5/2024 23:53,Platinum,5/10/1997,8010726457
C14987,Zachary,Moore,zachary_moore@consultant.com,"83875 Juan Falls Apt. 173, Imo",Owerri,320883,2/26/2025,4/18/2025 5:38,Platinum,11/1/1965,7180022455
C14988,Steven,Hester,shester@mail.com,474 Valerie Avenue,Port Harcourt,702984,7/19/2024,9/28/2024 23:18,Gold,9/28/1938,8238858462
C14989,Kevin,Tapia,kevin.tapia@hotmail.com,"5679 Lisa Crest Apt. 780, FCT",Abuja,485671,3/4/2024,11/2/2024 9:57,Regular,3/26/1995,7084859749
C14990,Bill,Porter,porter.b@aol.com,"37482 Benjamin Port, Rivers",Port Harcourt,222052,3/29/2024,9/8/2024 18:22,Silver,1/1/1900,9132192830
C14991,Michael,Mercer,mmercer@yahoo.com,325 Bradshaw Manor,Port Harcourt,561314,8/5/2024,4/1/2025 19:36,New,1/23/1950,8177848173
C14992,Linda,Singleton,lsingleton@beta.ng,351 Rachel Pike,Port Harcourt,477772,6/23/2024,4/14/2025 9:27,Platinum,5/19/1957,8293368202
C14993,David,Powell,,217 Heather Rapids Apt. 532,Port Harcourt,752476,11/23/2023,1/24/2024 8:39,Bronze,2/6/1970,8040667866
C14994,Patrick,Martin,,25445 Adrian Drive Suite 136,Abuja,495459,9/27/2024,11/30/2024 10:38,Standard,10/5/1991,
C14995,Angela,Choi,angelachoi@iwantthis.com.ng,02245 Reed Fords Apt. 810,Lagos,984425,12/22/2024,,Platinum,7/13/1967,8249416819
C14996,Ashley,Burns,ashley.burns@yahoo.com,"8219 Bell Cape, Rivers",Port Harcourt,356997,8/27/2024,2/4/2025 7:39,Platinum,8/26/1963,7198423277
C14997,Natasha,Smith,natasha.smith@yahoo.com,"22546 Martinez Coves Suite 952, Lagos",Lagos,444600,4/27/2025,5/19/2025 16:27,Silver,7/2/1952,9164951147
C14998,Crystal,Mason,mason.c@hotmail.com,4360 Jay Rue,Port Harcourt,367296,12/2/2023,10/17/2024 15:04,Silver,,7120079802
C14999,Shannon,Green,shannon.green@outlook.com,"770 Michael Plaza, FCT",Abuja,726954,1/29/2024,,Silver,6/15/1999,9034357592
C15000,Kelly,Thomas,kthomas@yahoo.com,"415 Johnathan Camp Apt. 193, Rivers",Port Harcourt,,8/4/2024,5/12/2025 11:16,Standard,,
C15001,Heather,Edwards,hedwards@outlook.com,310 Brandon Shoal,Port Harcourt,601377,6/25/2024,,,12/14/2000,7098871313
C15002,Andrew,Smith,andrew.smith@yahoo.com,94500 Michael Road,Ibadan,870500,10/14/2024,,Silver,8/7/1972,7001260609
C15003,Stephanie,Foster,sfoster@mail.ng,43963 Barnes Station Suite 394,Port Harcourt,743550,5/19/2024,5/27/2024 3:51,,,9198021564
C15004,Roy,Lang,roy.lang@yahoo.com,"427 Stacey Club, Rivers",Port Harcourt,523761,11/24/2024,2/11/2025 19:10,Gold,9/4/1970,7054467216
C15005,Susan,Conner,susanconner@mail.com,516 Rodney Ville Suite 741,Port Harcourt,747952,9/14/2024,,standard,3/12/1949,9144783643
C15006,Pamela,Rodriguez,," 662 Karen Shoal, Rivers",Port Harcourt,703569,11/7/2024,,Gold,7/13/1939,7171795656
C15007,Tammy,Martinez,tammy_martinez@gmail.com,7052 Timothy Tunnel Apt. 197,Port Harcourt,726480,12/22/2023,,Gold,9/18/1943,8191692529
C15008,Stephanie,Frank,stephaniefrank@techie.com,6427 Patricia Squares,Warri,489420,2/1/2025,5/18/2025 7:54,Silver,2/17/1936,8234339063
C15009,Christopher,Holland,christopher.holland@mail.com,"5206 Mathew Flat Apt. 519, FCT",Abuja,836567,6/15/2024,3/12/2025 1:31,New,6/14/1968,7111052016
C15010,Brandon,Lewis,blewis@gmail.com,"70299 Yang Ridge, Rivers",Port Harcourt,707408,9/18/2023,11/7/2023 7:04,Standard,10/22/1947,7180273200
C15011,Courtney,Wright,courtney.wright@yahoo.com,"161 Thompson Motorway Suite 974, Rivers",Port Harcourt,928201,1/27/2024,,standard,2/20/1996,9195863940
C15012,Mary,Sutton,mary.sutton@gmail.com,065 Joshua Radial Apt. 910,Benin City,104392,4/10/2024,1/5/2025 4:12,Standard,10/13/1997,9058692979
C15013,Robert,Garcia,robertgarcia@engineer.com,"1167 John Hill Suite 113, Rivers",Port Harcourt,429968,12/21/2024,1/7/2025 8:43,VIP,12/18/1954,
C15014,Melissa,Williams,melissa_williams@yahoo.com,65080 Guerra Skyway Suite 263,Abuja,303524,9/16/2023,1/22/2024 12:26,,9/19/2003,7093713534
C15015,Cindy,Perez,cindy.perez@yahoo.com,"71202 Cheryl Estates, Rivers",Port Harcourt,303066,11/29/2023,,standard,1/31/1987,
C15016,Nathan,Walker,walker.n@gmail.com,"5240 Taylor Run, FCT",Abuja,227452,10/9/2023,2/25/2024 21:17,Bronze,1/1/1900,7097053823
C15017,Lisa,Grant,lisa.grant@gmail.com,"711 Williams Unions Apt. 697, Lagos",Lagos,,10/15/2023,11/14/2024 21:40,Bronze,1/1/1900,7186943595
C15018,Ian,Lewis,ian.lewis@gmail.com,271 Martinez Junction,Port Harcourt,884977,4/26/2025,5/8/2025 17:14,New,11/12/2004,8285948456
C15019,Emily,Norris,emily.norris@mail.com,9992 Morris Camp Suite 636,Ibadan,686451,11/30/2024,3/12/2025 12:05,Gold,11/27/1964,7053884714
C15020,Shawn,Owens,owens.s@yahoo.com,7137 Schmidt Coves,Lagos,863972,8/1/2024,9/28/2024 18:10,New,6/9/1991,9112505263
C15021,Alex,Sanders,alexsanders@beta.ng,52707 Phelps Estate Suite 931,Port Harcourt,574860,5/15/2025,,VIP,2/5/1963,7192225120
C15022,Ricardo,King,rking@yahoo.com,93185 Myers Greens,Port Harcourt,523729,11/24/2024,4/29/2025 2:51,Platinum,,8069335660
C15023,Todd,Larsen,todd.larsen@yahoo.com,752 Oliver Wall,Lagos,876330,5/9/2025,5/12/2025 5:51,,1/1/1900,8107275356
C15024,Tracy,Green,green.t@yahoo.com,393 Berry Shore Apt. 583,Enugu,681750,7/1/2024,11/4/2024 6:47,Standard,1/7/1946,9058863130
C15025,Daniel,Stokes,daniel.stokes@aol.com,6154 George Villages,Port Harcourt,908079,2/18/2025,5/14/2025 22:20,Platinum,4/23/1981,8035953184
C15026,Devin,Evans,devin_evans@gmail.com,"3415 Booker Road Suite 418, Rivers",Port Harcourt,616872,12/21/2023,1/15/2025 16:06,Bronze,3/26/1992,7009750622
C15027,Kristen,Waller,kristenwaller@mail.com,"2124 Rivera Points, FCT",Abuja,259840,4/1/2024,,Silver,11/17/1977,
C15028,Kathryn,Hernandez,hernandez.k@aol.com,"39253 Benitez Keys Apt. 225, Lagos",Lagos,441202,10/18/2024,3/10/2025 15:38,New,1/1/1900,8145526540
C15029,Matthew,Horton,matthew_horton@workmail.com,16963 Holloway Mills Apt. 375,Port Harcourt,540209,3/28/2024,1/31/2025 6:39,Bronze,1/1/1900,9186402811
C15030,Christopher,Carlson,christophercarlson@mail.com,785 Wesley Mount,Port Harcourt,577889,3/2/2025,,standard,1/1/1900,7110078009
C15031,Lori,Alexander,lori.alexander@consultant.com,"6047 Mcintyre Circles, Rivers",Port Harcourt,410241,9/20/2023,4/15/2024 4:57,Platinum,1/1/1900,8082337643
C15032,Rachel,Davis,rachel.davis@yahoo.com,57710 Richard Brook,Port Harcourt,261455,2/22/2024,4/18/2024 4:54,Silver,,7014875854
C15033,Brandon,Johnson,brandon_johnson@yahoo.com,6362 Nicholas Plaza,Port Harcourt,328668,1/13/2025,4/5/2025 2:50,,9/13/1948,8047913603
C15034,Elizabeth,Hill,elizabeth.hill@mail.com,"0821 Sims Freeway Apt. 781, Lagos",Lagos,780358,5/2/2025,,Platinum,1/22/1991,001-485-476-8503x522
C15035,Tiffany,Baker,tbaker@iwantthis.com.ng,88748 Alexander Underpass,Lagos,905608,8/13/2024,10/26/2024 17:52,standard,7/29/1983,8285809903
C15036,Sharon,Maxwell,maxwell.s@hotmail.com,6822 brooks cliff suite 445,Port Harcourt,475467,8/25/2024,10/21/2024 9:31,Silver,4/19/1977,9133853373
C15037,Kevin,Smith,ksmith907@hotmail.com,037 Wilson Passage Suite 968,Port Harcourt,744185,3/23/2025,5/15/2025 16:03,New,3/14/1939,7159980698
C15038,Anthony,Roberts,anthony.roberts@hotmail.com,7913 Anthony Shoal,Port Harcourt,211669,9/14/2023,1/28/2025 8:14,New,1/1/1900,8151129937
C15039,Jessica,Flowers,jessica.flowers@outlook.com,17811 Kirsten Islands,Lagos,194811,8/30/2024,11/3/2024 12:18,,1/1/1900,8213715498
C15040,Tyler,Johnson,johnson.t@gmail.com,"293 Hunter Walks Apt. 851, Abia",Aba,490027,12/28/2024,,standard,12/3/1951,8192427933
C15041,Matthew,Sloan,matthew.sloan@yahoo.com,9347 Montes Landing,Port Harcourt,173691,10/13/2023,3/18/2025 4:24,standard,6/20/1995,7072555372
C15042,Katelyn,Campbell,katelyn.campbell@hotmail.com,0568 Michelle Brooks Apt. 453,Abuja,563811,5/27/2024,9/11/2024 11:08,,7/26/1955,
C15043,Kelly,Cooper,kcooper@aol.com,28799 Quinn Park Apt. 743,Lagos,124635,4/25/2025,5/17/2025 18:45,Gold,9/19/1988,8131213242
C15044,Robin,Aguilar,aguilar.r@aol.com,462 Crane Mount Apt. 400,Lagos,895900,8/8/2024,,Standard,6/9/1964,(729)916-3921
C15045,Tracey,Harvey,tracey.harvey@aol.com,00790 Carlos Bypass,Lagos,394060,6/16/2024,12/5/2024 5:41,Bronze,,9091018588
C15046,Dylan,Moore,dylanmoore@gmail.com,7258 Tina Circles,Warri,823433,1/10/2024,1/31/2025 3:15,Standard,,7061824944
C15047,Roger,Bryant,roger.bryant@aol.com,32819 Bruce Streets Apt. 389,Lagos,739472,4/8/2025,5/11/2025 18:55,Bronze,1/1/1900,9063880910
C15048,Erin,Bush,ebush@outlook.com,"4529 Patrick Vista Apt. 072, Kaduna",Kaduna,281180,3/26/2024,5/6/2025 6:11,Standard,10/22/1943,7113156209
C15049,Amanda,Quinn,aquinn@yahoo.com,"048 Bowman Expressway, Lagos",Lagos,737188,9/28/2024,11/21/2024 7:52,New,10/7/1973,8127636504
C15050,Robert,Andrews,robert.andrews@beta.ng,080 Nguyen Circles,Port Harcourt,874015,3/23/2025,3/27/2025 13:59,New,1/16/1997,
C15051,David,Cox,david.cox@hotmail.com,662 Hawkins Hills,Lagos,832263,3/22/2024,11/16/2024 0:22,New,3/17/1965,9067378539
C15052,Kristen,Sanford,kristen.sanford@iwantthis.com.ng,80689 Barker Spur Suite 636,Port Harcourt,203541,12/4/2024,3/14/2025 17:29,Gold,3/6/1963,8112769361
C15053,Susan,Nolan,susan.nolan@yahoo.com,84422 Glenn Valley Apt. 948,Kaduna,961507,8/7/2024,10/29/2024 2:31,Standard,3/13/1996,9140404587
C15054,Joseph,Davis,joseph.davis@yahoo.com,943 James Trafficway,Uyo,878756,10/21/2023,7/15/2024 14:56,Bronze,6/8/1974,8176888072
C15055,Angel,Cardenas,cardenas.a@consultant.com,9099 Jenkins Oval Suite 347,Abuja,362663,1/30/2024,9/13/2024 1:28,standard,12/2/1965,8212237889
C15056,Erica,White,erica_white@aol.com,"5889 Garcia Divide, Rivers",Port Harcourt,866895,11/23/2024,5/20/2025 12:44,Silver,3/24/2000,
C15057,Colin,Carson,colin.carson@aol.com,9553 Howard Fort,Port Harcourt,535854,12/25/2024,4/16/2025 11:52,Standard,1/7/1959,9041249401
C15058,Christina,Johnson,cjohnson@outlook.com,60181 Mary Glens,Port Harcourt,921220,11/12/2024,4/29/2025 4:48,standard,10/16/1948,8248747223
C15059,Carol,Evans,carol.evans@gmail.com,"0285 Clark Way Suite 206, Rivers",Port Harcourt,650340,3/30/2024,4/16/2024 3:28,Platinum,11/7/1971,9011233935
C15060,David,Mcdaniel,david_mcdaniel@engineer.com,"84006 Julie Camp Apt. 055, Oyo",Ibadan,941525,4/6/2024,5/5/2024 18:44,VIP,6/2/1997,9040110232
C15061,Timothy,Perkins,timothy_perkins@yahoo.com,013 Gregory Green Apt. 107,Port Harcourt,183960,4/9/2025,5/7/2025 23:19,,,8118110753
C15062,Angelica,Freeman,angelica.freeman@aol.com,801 Mendoza Prairie Suite 652,Lagos,371626,6/17/2024,5/12/2025 1:43,,3/11/1967,9005627338
C15063,Jordan,Adams,jordan.adams@engineer.com,"779 Rowe Roads, Rivers",Port Harcourt,535486,2/16/2024,1/14/2025 17:23,Silver,10/13/2002,7010063590
C15064,Nicholas,Skinner,nicholasskinner@mail.com,"836 Lopez Harbors Apt. 199, Rivers",Port Harcourt,431789,4/9/2025,5/10/2025 7:33,VIP,11/1/1963,9070394810
C15065,Katherine,Mendez,mendez.k@yahoo.com,857 Irwin Loaf Suite 992,Owerri,487720,5/12/2024,2/23/2025 1:25,Bronze,3/7/1964,7198327156
C15066,Frank,Wilson,wilson.f@hotmail.com,1745 Amy Club,Port Harcourt,119341,9/5/2024,5/4/2025 22:24,Platinum,3/8/1950,7030295724
C15067,Matthew,Smith,matthew.smith@outlook.com,785 Holmes Shoal Suite 637,Uyo,328869,5/1/2025,5/17/2025 17:19,Platinum,7/26/1997,
C15068,Anthony,Boyd,anthony.boyd@aol.com,82072 Moody Camp Suite 472,Lagos,,2/23/2024,11/13/2024 19:13,Silver,4/16/1999,9071830443
C15069,Christopher,Manning,christopher_manning@aol.com,74659 Andrew Pines,Lagos,243587,3/7/2024,3/27/2025 21:21,VIP,1/1/1900,8154562097
C15070,Raymond,Smith,raymond_smith@aol.com,468 Alicia Summit,Port Harcourt,696111,10/16/2024,,Bronze,5/20/1985,9195324901
C15071,Debra,Jones,debra.jones@aol.com,"9724 Kimberly Shores, Rivers",Port Harcourt,410723,5/4/2025,5/23/2025 2:33,,,8113220351
C15072,Bailey,Hunt,bailey.hunt@beta.ng,372 Byrd Landing Apt. 175,Calabar,527686,4/14/2025,5/8/2025 7:34,Standard,1/24/1976,7038371849
C15073,Javier,Becker,javier.becker@mail.ng,"76685 Moore Prairie Apt. 582, Rivers",Port Harcourt,399659,2/12/2025,2/13/2025 8:10,standard,1/1/1900,8299731006
C15074,Nathaniel,Payne,nathaniel.payne@mail.com,51382 Serrano Ford,Abuja,345466,11/6/2023,8/22/2024 15:05,standard,5/24/1954,8078201749
C15075,Christopher,Dixon,christopher.dixon@mail.com,3244 Davis Branch Apt. 353,Lagos,644158,5/21/2025,5/22/2025 1:45,Standard,1/1/1900,7091914132
C15076,Alan,Burnett,alan.burnett@yahoo.com,"061 Tanner Square, Rivers",Port Harcourt,273459,3/16/2025,,Bronze,,9090073164
C15077,Connor,Cole,connor.cole@hotmail.com,89491 Christopher Plains,Port Harcourt,235163,1/3/2024,9/21/2024 2:57,Silver,8/31/2004,9144704313
C15078,Michelle,Bradshaw,michelle.bradshaw@hotmail.com,"8179 John Rest Suite 174, Cross River",Calabar,246728,12/7/2024,,VIP,9/21/1959,9188506816
C15079,Aaron,Reid,aaron_reid@mail.ng,655 Molina Stream,Port Harcourt,568054,6/8/2024,6/15/2024 6:42,New,9/30/1966,295.591.2548x10254
C15080,Bradley,Best,bradleybest@yahoo.com,"7299 Hale Bypass Apt. 103, FCT",Abuja,401253,6/17/2024,1/10/2025 9:45,standard,1/1/1900,9053195250
C15081,Stephanie,Jones,jones.s@consultant.com,"031 Lisa Bridge Apt. 719, Lagos",Lagos,943792,4/9/2024,,Platinum,1/30/1975,7121083787
C15082,Tammy,Williams,twilliams@consultant.com,"4878 Christine Station Apt. 002, Delta",Warri,294291,12/7/2024,2/9/2025 5:09,VIP,3/19/1940,7079712314
C15083,Charles,Maldonado,cmaldonado390@hotmail.com,9032 Peter Forks,Benin City,461108,7/24/2024,2/3/2025 8:02,Platinum,10/14/1934,7194809247
C15084,Gary,Johnson,gary.johnson@gmail.com,7483 Collins Spring,Kaduna,854599,10/6/2024,2/2/2025 9:45,New,4/16/2000,9141803413
C15085,Michelle,Cole,mcole@yahoo.com,"5727 Lucas Ridge, Rivers",Port Harcourt,157801,4/6/2025,4/23/2025 14:36,Gold,5/4/1956,922-475-9678
C15086,Cheyenne,Castaneda,cheyenne_castaneda@outlook.com,"30414 Knight Roads Suite 186, Rivers",Port Harcourt,426851,8/26/2024,3/8/2025 2:07,VIP,4/7/1950,8278729915
C15087,Andrew,Turner,andrew_turner@mail.com,13727 Jared Field Suite 772,Lagos,297273,4/11/2024,7/6/2024 1:04,Silver,8/5/1955,9170583429
C15088,Stephanie,Thomas,thomas.s@aol.com,32469 Vincent Brooks,Jos,706834,10/1/2024,,Silver,3/7/1986,7019144213
C15089,Curtis,Moore,moore.c@hotmail.com,703 Matthew Overpass Apt. 053,Lagos,926588,12/20/2023,5/5/2025 23:51,Silver,8/17/1961,8042295122
C15090,Kimberly,Jennings,kimberly.jennings@consultant.com,4188 Owens Rapids Suite 911,Lagos,457493,4/21/2025,,standard,6/19/1946,
C15091,Erin,Miller,erinmiller@mail.com,"8008 Andrew Falls Apt. 102, Lagos",Lagos,986231,4/30/2025,5/1/2025 5:08,New,7/3/2005,9041744105
C15092,Brittany,Patterson,brittanypatterson@mail.ng,51949 James Mews Apt. 951,Lagos,435388,4/6/2024,9/3/2024 16:59,Standard,4/19/1955,(259)845-0937
C15093,Kara,Fields,kfields@gmail.com,"3379 Michael Spurs Apt. 740, Lagos",Lagos,477543,10/25/2023,,Platinum,2/20/1957,9110137011
C15094,Michael,Cobb,michael.cobb@yahoo.com,9095 Wong Expressway,Port Harcourt,755431,2/6/2024,11/13/2024 5:43,Standard,11/15/1938,8285418428
C15095,Rebecca,Allen,rebeccaallen@yahoo.com,36501 Jimenez Stream,Ibadan,920930,8/1/2024,12/1/2024 13:24,New,1/22/1961,7115214078
C15096,Todd,Foster,foster.t@mail.com,739 Weaver Crest,Port Harcourt,375221,1/21/2024,5/30/2024 22:15,Platinum,1/1/1900,9123284325
C15097,Jocelyn,Obrien,jobrien@yahoo.com,"5769 Mary Inlet, Lagos",Lagos,708872,1/9/2025,5/3/2025 21:46,VIP,,9011956041
C15098,John,Cox,john.cox@hotmail.com,3188 Villanueva Forks Suite 024,Lagos,676289,2/19/2025,2/23/2025 8:36,Silver,1/22/1982,7178986080
C15099,Maria,Gibbs,maria_gibbs@yahoo.com,"796 Diana Manors, FCT",Abuja,979782,11/17/2024,12/5/2024 6:26,standard,3/11/1961,8076609796
C15100,David,Beck,dbeck@mail.com,"566 Waters Falls, Rivers",Port Harcourt,302315,9/29/2024,5/5/2025 13:10,New,1/1/1900,7134661916
C15101,Nicholas,Jackson,nicholas.jackson@mail.com,21527 Erin Canyon,Port Harcourt,113873,8/18/2024,,Silver,5/30/1954,7155354892
C15102,Sharon,Hahn,shahn@outlook.com,5749 Powell Dam,Enugu,916052,3/3/2024,11/19/2024 20:53,Silver,1/1/1900,
C15103,Casey,Martin,casey_martin@gmail.com,520 Kennedy Junctions Suite 946,Aba,362873,5/8/2025,5/8/2025 4:00,Standard,6/18/1997,8188859274
C15104,Caleb,Dawson,calebdawson@outlook.com,900 French Rapid Suite 951,Port Harcourt,104870,9/19/2023,11/23/2024 19:13,Platinum,1/3/1985,8123296812
C15105,Elizabeth,Norris,elizabeth.norris@engineer.com,49178 Torres Curve,Port Harcourt,163460,10/25/2024,12/1/2024 21:39,Gold,11/2/1981,001-247-479-1658x185
C15106,Laura,Wilcox,lwilcox@gmail.com,070 Morales Roads,Lagos,114287,6/2/2024,7/25/2024 22:17,,8/21/1992,9149970920
C15107,Shawn,Scott,shawn.scott@yahoo.com,59749 Jonathan Mount Apt. 814,Port Harcourt,950478,2/10/2025,3/3/2025 10:39,Platinum,4/2/1944,9187484646
C15108,Robert,Johnson,robert.johnson@gmail.com,2015 Travis Locks,Port Harcourt,278170,10/28/2024,3/29/2025 22:22,VIP,12/13/1963,8094290115
C15109,Jared,Newton,jarednewton@engineer.com,670 Miranda Causeway_v2,Calabar,269523,10/25/2023,2/15/2025 0:30,New,12/15/1963,8164060330
C15110,Sara,White,sara_white@beta.ng,"821 ROGER KNOLLS SUITE 599, ENUGU",Enugu,882141,9/19/2024,1/8/2025 9:45,vip,1/1/1972,7041951724
C15111,Ryan,Cohen,ryan.cohen@yahoo.com,"40626 Christopher Points, Lagos",Lagos,873211,1/18/2025,4/6/2025 22:26,Silver,7/16/1990,9101855236
C15112,Jonathon,Meyer,jonathon.meyer@yahoo.com,"7349 Moore Springs, Rivers",Port Harcourt,224636,10/11/2023,11/7/2024 0:33,New,2/27/1951,9187030210
C15113,Linda,Hudson,lhudson@workmail.com,665 Oscar Row Suite 228,Port Harcourt,708949,11/18/2023,1/9/2024 10:06,Bronze,7/1/1974,8175339720
C15114,Nathan,Harris,nharris@mail.com,02799 Kline Run,Lagos,,10/28/2024,1/10/2025 17:32,Standard,1/4/2000,7172703932
C15115,Shaun,Robles,,"64184 Barbara Glen Suite 662, Lagos",Lagos,223772,1/4/2025,4/16/2025 17:58,,5/7/1940,7135771089
C15116,Kenneth,Townsend,kenneth.townsend@gmail.com,25921 Flores Manor Apt. 309,Port Harcourt,801073,10/29/2023,10/28/2024 14:40,Bronze,5/25/1984,7036995070
C15117,Caitlyn,Holder,caitlynholder@gmail.com,5167 Martin Island,Lagos,255592,4/21/2025,,Silver,8/18/1988,8012317539
C15118,Nicole,Reynolds,nicole.reynolds@gmail.com,32244 Gary Brooks,Lagos,294007,10/8/2023,11/5/2024 18:38,,2/12/1982,
C15119,Patricia,Meza,patricia_meza@yahoo.com,"0233 Alfred Throughway, Plateau",Jos,503073,1/2/2025,3/23/2025 22:14,Standard,11/3/2003,7134022574
C15120,Amber,Johnson,ajohnson@yahoo.com,237 Yu Heights,Port Harcourt,349442,9/25/2024,4/7/2025 2:18,New,11/5/1942,8067634220
